S. aureus F26884,#cc0000
S. aureus F80381,#cc0000
S. aureus W36570,#cc0000
S. aureus SCLE6011,#cc0000
S. aureus OCMM6065,#cc0000
S. aureus WMCA6015,#cc0000
S. aureus WMCA6086,#cc0000
S. aureus F60360,#cc0000
S. aureus M57729,#cc0000
S. aureus H59298,#cc0000
S. aureus M55902,#cc0000
S. aureus WAMC6108,#cc0000
S. aureus  USFL009,#cc0000
S. aureus  USFL008,#cc0000
S. aureus  USFL219,#cc0000
S. aureus  USFL016,#cc0000
S. aureus M52055,#cc0000
S. aureus T62346,#cc0000
S. aureus T59813,#cc0000
S. aureus H75198,#cc0000
S. aureus W85440,#cc0000
S. aureus T30565,#cc0000
S. aureus H81885,#cc0000
S. aureus H50387,#cc0000
S. aureus T70944,#cc0000
S. aureus W23225,#cc0000
S. aureus  2588STDY5748629,#cc0000
S. aureus W51776,#cc0000
S. aureus H42737,#cc0000
S. aureus W15997,#cc0000
S. aureus  13C,#cc0000
S. aureus  M2959,#cc0000
S. aureus T66286,#cc0000
S. aureus T23068,#cc0000
S. aureus H45765,#cc0000
S. aureus F59156,#cc0000
S. aureus H81800,#cc0000
S. aureus GGMC6018,#cc0000
S. aureus  UMX750,#cc0000
S. aureus C00003272,#cc0000
S. aureus H81809,#cc0000
S. aureus H41079,#cc0000
S. aureus  H1354,#cc0000
S. aureus  USFL149,#cc0000
S. aureus  USFL154,#cc0000
S. aureus  USFL153,#cc0000
S. aureus A9754,#cc0000
S. aureus  USFL099,#cc0000
S. aureus  USFL100,#cc0000
S. aureus  USFL160,#cc0000
S. aureus  USFL161,#cc0000
S. aureus  USFL157,#cc0000
S. aureus  USFL020,#cc0000
S. aureus WMCA6126,#cc0000
S. aureus WMCA6180,#cc0000
S. aureus  USFL198,#cc0000
S. aureus  USFL202,#cc0000
S. aureus  USFL200,#cc0000
S. aureus  USFL201,#cc0000
S. aureus AMMC6072,#cc0000
S. aureus H23829,#cc0000
S. aureus W76995,#cc0000
S. aureus T62976,#cc0000
S. aureus M72095_021113,#cc0000
S. aureus H23830,#cc0000
S. aureus M72097,#cc0000
S. aureus W76994_072512,#cc0000
S. aureus W79968,#cc0000
S. aureus SJUD6114,#cc0000
S. aureus AMMC6114,#cc0000
S. aureus FVRH6079,#cc0000
S. aureus M81490,#cc0000
S. aureus H58165,#cc0000
S. aureus H48646,#cc0000
S. aureus M80329,#cc0000
S. aureus H21924,#cc0000
S. aureus OCMM6115,#cc0000
S. aureus WMCS6114,#cc0000
S. aureus H19520,#cc0000
S. aureus SJOS6001,#cc0000
S. aureus T37849,#cc0000
S. aureus F63786,#cc0000
S. aureus F63712,#cc0000
S. aureus M77210,#cc0000
S. aureus T35596,#cc0000
S. aureus  USFL130,#cc0000
S. aureus  USFL131,#cc0000
S. aureus  AR_0216,#cc0000
S. aureus H37235,#cc0000
