S. aureus  TW07_4,#3d85c6
S. aureus  M3877,#3d85c6
S. aureus  FL394,#3d85c6
S. aureus  USFL102,#3d85c6
S. aureus W80041,#3d85c6
S. aureus W80042,#3d85c6
S. aureus  USFL116,#3d85c6
S. aureus  USFL107,#3d85c6
S. aureus  USFL106,#3d85c6
S. aureus  CFSA019,#3d85c6
S. aureus  c55,#3d85c6
S. aureus  2588STDY5748043,#3d85c6
S. aureus  2588STDY5748930,#3d85c6
S. aureus  2588STDY5748702,#3d85c6
S. aureus  2588STDY5748759,#3d85c6
S. aureus  2588STDY5748743,#3d85c6
S. aureus  Transconjugant 12A,#3d85c6
S. aureus P310672-199,#3d85c6
S. aureus  2588STDY5763984,#3d85c6
S. aureus  2588STDY5748156,#3d85c6
S. aureus M67290,#3d85c6
S. aureus  2588STDY5748750,#3d85c6
S. aureus  c61,#3d85c6
S. aureus IS-91,#3d85c6
S. aureus WMCS6039,#3d85c6
S. aureus  CFSA270,#3d85c6
S. aureus  FL366,#3d85c6
S. aureus F92119_080312,#3d85c6
S. aureus F92121,#3d85c6
S. aureus  AFR038,#3d85c6
S. aureus  2588STDY5748874,#3d85c6
S. aureus  2588STDY5748726,#3d85c6
S. aureus  FL390,#3d85c6
S. aureus  AFR075,#3d85c6
S. aureus M64191,#3d85c6
S. aureus M65003,#3d85c6
S. aureus  FL373,#3d85c6
S. aureus  CFSA329,#3d85c6
S. aureus  CFSA040,#3d85c6
S. aureus  CFSA008,#3d85c6
S. aureus W48906,#3d85c6
S. aureus  USFL031,#3d85c6
S. aureus  USFL026,#3d85c6
S. aureus  M3994,#3d85c6
S. aureus  M3594,#3d85c6
S. aureus  USFL329,#3d85c6
S. aureus  USFL306,#3d85c6
S. aureus  USFL010,#3d85c6
S. aureus  USFL096,#3d85c6
S. aureus  USFL286,#3d85c6
S. aureus  USFL322,#3d85c6
S. aureus  USFL186,#3d85c6
S. aureus  USFL148,#3d85c6
S. aureus  CFBR-120,#3d85c6
S. aureus  CFSA285,#3d85c6
S. aureus  CFSA046,#3d85c6
S. aureus  USFL120,#3d85c6
S. aureus  CFSA013,#3d85c6
S. aureus  CFSA165,#3d85c6
S. aureus  CFSA363,#3d85c6
S. aureus  CFBR-316,#3d85c6
